http://localhost:8080/Game.html,2023/07/26-11:29:44,1
http://localhost:8080/CG.html,2023/07/26-11:17:10,1
http://localhost:8080/Sound.html,2023/07/26-11:17:25,1
http://localhost:8080/Kikaku.html,2023/07/26-11:17:29,1
